Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp,Date,PnL per Size USD,Profit/Loss Flag,risk_bucket,value,classification
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.3,23611.8,SELL,2025-04-07 00:20:00,-0.086,Open Short,0.0,0xd083bf2fb7d7b7f571d904210860e302015800dde7a7f5d87ab9f25bb2212d4f,84310691326.0,False,2.266732,352000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.00019,14.95,SELL,2025-04-07 00:20:00,-0.386,Open Short,0.0,0x48fe587247609683870a04210860ec02033f00c85f9a94580521ca52ca9d4959,84310691326.0,False,0.001435,870000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.00019,14.95,SELL,2025-04-07 00:20:00,-0.38619,Open Short,0.0,0x5a5dd80ad566cfadd33804210860ec020340007ac2a21439f33660899b3d1f79,84310691326.0,False,0.001435,986000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.00019,14.95,SELL,2025-04-07 00:20:00,-0.38638,Open Short,0.0,0x5de788e7caa01195c1a904210860ec020341008e302b0c744f9e85b2b8412110,84310691326.0,False,0.001435,452000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.00028,22.04,SELL,2025-04-07 00:21:00,-0.38657,Open Short,0.0,0x0000000000000000000000000000000000000000000000000000000000000000,84310691326.0,False,0.002114,246000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.01,787.06,SELL,2025-04-07 00:21:00,-0.38685,Open Short,0.0,0xf2272fdc1cbd75ff5608042108619102018700fa081d603da153baf7d454ddc0,84310691326.0,False,0.075557,850000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.00481,378.58,SELL,2025-04-07 00:21:00,-0.39685,Open Short,0.0,0x4410b4bd94d7b391faa5042108619102018b003d5c482f653b314444d258a8bd,84310691326.0,False,0.036342,775000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.00976,768.17,SELL,2025-04-07 00:21:00,-0.40166,Open Short,0.0,0x8899a8b0fa67d670df3e042108619202042f00ae4edbb33c606086747a9f6025,84310691326.0,False,0.073744,532000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.012,944.47,SELL,2025-04-07 00:21:00,-0.41142,Open Short,0.0,0x893e05ea6c06b9e23a4b042108619202043100521f3d0f3c0c7f8fd6a4c1dd01,84310691326.0,False,0.090669,112000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.03636,2861.75,SELL,2025-04-07 00:21:00,-0.42342,Open Short,0.0,0x0fd765c385b1caa47a34042108619302035200c8676c4c1b31a10c671c60cb8c,84310691326.0,False,0.274728,331000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,1.48452,116840.63,SELL,2025-04-07 00:21:00,-0.45978,Open Short,0.0,0x3a66c3c516f9e5adefb104210861940206f00051699ac2d227a990921f28919c,84310691326.0,False,11.2167,287000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.053,4171.42,SELL,2025-04-07 00:21:00,-1.9443,Open Short,0.0,0x63129c4d35143b6ff377042108619501e20003f2b45b3d229922eeeb0d58eef7,84310691326.0,False,0.400455,334000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.011,865.77,SELL,2025-04-07 00:21:00,-1.9973,Open Short,0.0,0x3019bb16b542109652d4042108619902050e00f90965264de78c02c33d135aa6,84310691326.0,False,0.083112,375000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.011,865.77,SELL,2025-04-07 00:21:00,-2.0083,Open Short,0.0,0xadcd479aa7eb3b3343ad042108619a0203880088cc382e5d3468d0d5cfd72626,84310691326.0,False,0.083112,195000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,78706.0,0.15065,11857.06,SELL,2025-04-07 00:21:00,-2.0193,Open Short,0.0,0x9a69098efad1917bedf6042108619a02038d0023382832fbca345174057f806e,84310691326.0,False,1.138276,542000000000000.0,,2025-04-07,0.0,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,1546.54,16234.03,SELL,2025-04-07 00:31:00,26453.8,Close Long,-3562.300236,0xb8c285419889fa1db9b1042108803b0201ec00747ff7c21102aaf475686e2960,84309098169.0,False,1.558466,75300000000000.0,,2025-04-07,-0.21943412917186922,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,110.48,1159.71,SELL,2025-04-07 00:32:00,24907.26,Close Long,-254.479632,0x070b95ea5d56d47ef4c9042108822b02077c00262bc9fc683d67da8dfff09333,84309098169.0,False,0.111331,579000000000000.0,,2025-04-07,-0.21943385156633985,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,482.92,5069.21,SELL,2025-04-07 00:32:00,24796.78,Close Long,-1112.357928,0x190b375409dd4ef913d9042108822b0207b30065093e86da2cca957c498c7d33,84309098169.0,False,0.486644,89200000000000.0,,2025-04-07,-0.21943417771210896,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,24.28,254.87,SELL,2025-04-07 00:32:00,24313.86,Close Long,-55.926552,0xcbe1de56a8cb900ec4a704210882330201bb00288477999b09e148b18b37b6e1,84309098169.0,False,0.024466,295000000000000.0,,2025-04-07,-0.219431678895123,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,162.99,1710.91,SELL,2025-04-07 00:32:00,24289.58,Close Long,-375.431166,0x4732955b41a85bc7bd7e042108824b0204f200a6124b4bce44cf892fe6511604,84309098169.0,False,0.164246,506000000000000.0,,2025-04-07,-0.21943361485992835,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,500.0,5248.5,SELL,2025-04-07 00:32:00,24126.59,Close Long,-1151.7,0xe80ad5ad85ef531ba0fb042108827602026e00c17aea680cc3ff3fac03873256,84309098169.0,False,0.503856,180000000000000.0,,2025-04-07,-0.21943412403543872,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,15.0,157.45,SELL,2025-04-07 00:32:00,23626.59,Close Long,-34.551,0xe85c573075b741d5f5ab042108828a0203e40031a79536a22b3dc301f97fad96,84309098169.0,False,0.015115,396000000000000.0,,2025-04-07,-0.219441092410289,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,354.03,3716.25,SELL,2025-04-07 00:32:00,23611.59,Close Long,-815.472702,0xb898219ca86f46cb4b43042108828a0203f6006056373edac6c61fd914b7ccb8,84309098169.0,False,0.35676,185000000000000.0,,2025-04-07,-0.2194342958627649,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,81.17,852.04,SELL,2025-04-07 00:32:00,23257.56,Close Long,-186.966978,0x5ff56f23a86f05627b9b042108828f0203e5003788db8ef2e29f82c928be6cf9,84309098169.0,False,0.081795,354000000000000.0,,2025-04-07,-0.2194345077695883,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,488.28,5125.48,SELL,2025-04-07 00:32:00,23176.39,Close Long,-1124.704152,0x3d024034c8d1bf8eb1d0042108829a0205b100ed7d4ea225bdaadb705eac13a1,84309098169.0,False,0.492045,1100000000000000.0,,2025-04-07,-0.21943391682339997,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,14.69,154.2,SELL,2025-04-07 00:32:00,22688.11,Close Long,-33.836946,0x1443c294d80215c73f52042108829e0201a30024d0f049191c7d349d6622c966,84309098169.0,False,0.014803,984000000000000.0,,2025-04-07,-0.2194354474708171,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,9261.73,97220.38,SELL,2025-04-07 00:37:00,22673.42,Close Long,-21333.46888,0xdf46c6ed154d0dbcebc1042108919b02013f00e09dfd7a689a8d244d77770b21,84309098169.0,False,9.333155,517000000000000.0,,2025-04-07,-0.21943412358602177,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,HYPE,10.497,2314.86,24299.09,SELL,2025-04-07 00:37:00,13411.69,Close Long,-5332.048524,0x9b32cfd16533736af51704210891f602023500d315fd086d3c66d24d13042bad,84309098169.0,False,2.332711,1100000000000000.0,,2025-04-07,-0.21943408267552406,0,Low Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,76771.0,0.00066,50.67,BUY,2025-04-07 17:10:00,-2.16995,Close Short,1.2771,0x7376411d61c293255cc2042113f39b0201b00088a0b773c11757e98bd03bfa4b,84616151278.0,True,0.017024,1060000000000000.0,,2025-04-07,0.02520426287744227,1,Medium Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,76771.0,0.65168,50030.13,BUY,2025-04-07 17:10:00,-2.16929,Close Short,1261.0008,0x7376411d61c293255cc2042113f39b0201b00088a0b773c11757e98bd03bfa4b,84616151278.0,True,16.810121,1010000000000000.0,,2025-04-07,0.025204827570905773,1,Medium Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,76780.0,0.79857,61314.2,BUY,2025-04-07 17:10:00,-1.51761,Close Short,1538.04582,0x7376411d61c293255cc2042113f39b0201b00088a0b773c11757e98bd03bfa4b,84616151278.0,True,20.601572,917000000000000.0,,2025-04-07,0.025084659344817354,1,Medium Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,76783.0,0.00299,229.58,BUY,2025-04-07 17:10:00,-0.71904,Close Short,5.74977,0x7376411d61c293255cc2042113f39b0201b00088a0b773c11757e98bd03bfa4b,84616151278.0,True,0.077138,517000000000000.0,,2025-04-07,0.025044733861834652,1,Medium Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,76783.0,0.50646,38887.52,BUY,2025-04-07 17:10:00,-0.71605,Close Short,973.92258,0x7376411d61c293255cc2042113f39b0201b00088a0b773c11757e98bd03bfa4b,84616151278.0,True,13.066205,517000000000000.0,,2025-04-07,0.02504460505581225,1,Medium Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,76783.0,0.20959,16092.95,BUY,2025-04-07 17:10:00,-0.20959,Close Short,403.04157,0x7376411d61c293255cc2042113f39b0201b00088a0b773c11757e98bd03bfa4b,84616151278.0,True,5.40723,617000000000000.0,,2025-04-07,0.0250446046250066,1,Medium Risk,23.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00014,11.07,BUY,2025-04-08 02:17:00,0.0,Open Long,0.0,0x0000000000000000000000000000000000000000000000000000000000000000,84799682087.0,False,0.001062,805000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.007,553.72,BUY,2025-04-08 02:17:00,0.00014,Open Long,0.0,0xccd9871f7716511753b804211a3b050201d500d4b87fb8a5a33d963aed51983b,84799682087.0,False,0.053157,861000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.1001,7918.21,BUY,2025-04-08 02:17:00,0.00714,Open Long,0.0,0x827b8c44fbba03ce306004211a3b0902023c0041e34f8206122934c0472ab358,84799682087.0,False,0.760148,961000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.39665,31376.2,BUY,2025-04-08 02:17:00,0.10724,Open Long,0.0,0xcb62e1f057fab93d196004211a3b0902024d001bec72c16a55d7c9f1cc3e5d0e,84799682087.0,False,3.012115,395000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.1001,7918.21,BUY,2025-04-08 02:17:00,0.50389,Open Long,0.0,0x7796db8293fce80ddc3a04211a3b09020254001352fc5a596a5adb3db4de7c6e,84799682087.0,False,0.760148,213000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.39665,31376.2,BUY,2025-04-08 02:17:00,0.60399,Open Long,0.0,0x04ff8b2bcb10fa0f1ea504211a3b0902025a00869daf3ce2ff73c38faf18af71,84799682087.0,False,3.012115,726000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.00064,Open Long,0.0,0x7b2559bcf745469ccf7204211a3b0c01af00b3854bb8ff9d428c29842f78c834,84799682087.0,False,0.001441,511000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.01,791.03,BUY,2025-04-08 02:17:00,1.00083,Open Long,0.0,0x1a831bbecd0c8c54e7d504211a3b110201b000f4c8c7753261fcec1efd9f0db5,84799682087.0,False,0.075938,2950000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.01083,Open Long,0.0,0xdbd06661b1d6d6fc8d1c04211a3b110201b800058896ef2c3ab812f6746db7a0,84799682087.0,False,0.001441,381000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.01102,Open Long,0.0,0x8546d87928780a85271a04211a3b110201b90066175ef89ad2bb46cdfc927261,84799682087.0,False,0.001441,141000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.5685,44970.06,BUY,2025-04-08 02:17:00,1.01121,Open Long,0.0,0x9e643914efbcf0b21c8504211a3b1602016500e96c196d0a0c66de852c6b8ade,84799682087.0,False,4.317124,994000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.57971,Open Long,0.0,0xa2ed7a2ab9069738ea9b04211a3b17020125009050996da518c7665c581375b0,84799682087.0,False,0.001441,816000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.5799,Open Long,0.0,0xeddfb546ad6c6b79423c04211a3b1702012600b963ab005cd7b9056465880170,84799682087.0,False,0.001441,1030000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.58009,Open Long,0.0,0x80bfafd47ca131b318ae04211a3b1901ab009b5c1b881428455f9776f07b154f,84799682087.0,False,0.001441,575000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.58028,Open Long,0.0,0xa679910df53619f9a16b04211a3b1a02014900d0752b363ad842909fb7cf86d2,84799682087.0,False,0.001441,412000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.58047,Open Long,0.0,0x75278e9a06614ebf8b4404211a3b1e02014e00c774bf1096c62afc24905a0f5c,84799682087.0,False,0.001441,1090000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.0346,2736.96,BUY,2025-04-08 02:17:00,1.58066,Open Long,0.0,0xd0daabb3d9fce400f37804211a3b1e020150006a428be1145abdf31bd1033998,84799682087.0,False,0.262748,737000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.10661,8433.17,BUY,2025-04-08 02:17:00,1.61526,Open Long,0.0,0xcf27cbc298c86d07ee5d04211a3b1e02015d00f32297b84d331ddaa9275b91e3,84799682087.0,False,0.809584,739000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00503,397.89,BUY,2025-04-08 02:17:00,1.72187,Open Long,0.0,0xfa15fa101b000b41833504211a3b1e02016000b2207659e974616203288ee400,84799682087.0,False,0.038196,314000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00014,11.07,BUY,2025-04-08 02:17:00,1.7269,Open Long,0.0,0xa2cdf3730a841833fc5604211a3b1f01c7008323e1106a3cb5d4a5d10eedf948,84799682087.0,False,0.001062,885000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.10661,8433.17,BUY,2025-04-08 02:17:00,1.72704,Open Long,0.0,0xcc6ec1220237c3280f0a04211a3b1f01ca0044cbeaa34c86d03c5855c527c5b7,84799682087.0,False,0.809584,67100000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.83365,Open Long,0.0,0x74b57b1f21915f1d0bc004211a3b2402011300d2309711fbc3a636e4dfaddbcb,84799682087.0,False,0.001441,200000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.83384,Open Long,0.0,0x7b75a9a58289c50cde0a04211a3b2402011400debb26a99bc2d193924cf1a5f2,84799682087.0,False,0.001441,552000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,1.83403,Open Long,0.0,0xf0ec7d83334f3db744bc04211a3b2801aa00c1064d62a58214991e8b85fa19c4,84799682087.0,False,0.001441,729000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00016,12.66,BUY,2025-04-08 02:17:00,1.83422,Open Long,0.0,0x6eb85f5925f1897317d104211a3b2b01f3005f1f27721c06abb1cc2d2c23f132,84799682087.0,False,0.001214,132000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.31243,24714.15,BUY,2025-04-08 02:17:00,1.83438,Open Long,0.0,0xdc191f0210d7f054582604211a3b2c02018d0037411832a2b5c28a971c4822e2,84799682087.0,False,2.372558,38700000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.31243,24714.15,BUY,2025-04-08 02:17:00,2.14681,Open Long,0.0,0xb88770edc29635eaae2b04211a3b2d01660042dcb2e88cb5bd14f45dd5cfc3c1,84799682087.0,False,2.372558,298000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,2.45924,Open Long,0.0,0x3daf38ec919285429b4504211a3b32018a00776250f27396f03a6fb919c153b6,84799682087.0,False,0.001441,146000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,2.45943,Open Long,0.0,0x139092c4c453938cd6c904211a3b32018b00c2c54b20dfd83e9e40f907ed2452,84799682087.0,False,0.001441,110000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,2.45962,Open Long,0.0,0x578c2c945ebe2629d56e04211a3b3501a100412b029051daaf7ab4bf7bbe890b,84799682087.0,False,0.001441,997000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.22006,17407.41,BUY,2025-04-08 02:17:00,2.45981,Open Long,0.0,0x66bb97069f2ffafa7a3804211a3b3c0201460074ed9fdfe1379e4e92ca877714,84799682087.0,False,1.67111,926000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,2.67987,Open Long,0.0,0x3d7ab00d180310f62acc04211a3b3f0170003bc9fb06631029bfad12c905d996,84799682087.0,False,0.001441,929000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,2.68006,Open Long,0.0,0x5908b62ab2cf6c19327c04211a3b3f017100620b528a1ade9c1578ae4150766f,84799682087.0,False,0.001441,967000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,2.68025,Open Long,0.0,0xd7cd2bdb3d94737ddbbf04211a3b41018a00ac1af798a6f8f6dc5b162eeeb560,84799682087.0,False,0.001441,1120000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,2.68044,Open Long,0.0,0x53a851fa58eb6bb83dfb04211a3b4d0148002c9911cac14298634442daed3fbe,84799682087.0,False,0.001441,960000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00018,14.24,BUY,2025-04-08 02:17:00,2.68063,Open Long,0.0,0x2f491635b4b8be6de26004211a3b4d0149005685338593233404553da6ba93ca,84799682087.0,False,0.001366,409000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00015,11.87,BUY,2025-04-08 02:17:00,2.68081,Open Long,0.0,0x1f7ffa3bf727c1aa673904211a3b54017c00dcab273dd79ba04e732e92ea285d,84799682087.0,False,0.001138,386000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00015,11.87,BUY,2025-04-08 02:17:00,2.68096,Open Long,0.0,0x1fd404928767b03c24f504211a3b5601ba00309bc8d8e6254fc4f0be35c2a0c0,84799682087.0,False,0.001138,1040000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00015,11.87,BUY,2025-04-08 02:17:00,2.68111,Open Long,0.0,0xb655db7cc94ce5172d0e04211a3b5901ba001ff6f024dd1e48057c25b5b6b8d4,84799682087.0,False,0.001138,162000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,2.68126,Open Long,0.0,0xf8a02ccf8b4e31e2d70a04211a3b5901bb0044e9b4ce393d86237998fff3e56f,84799682087.0,False,0.001441,1100000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00019,15.03,BUY,2025-04-08 02:17:00,2.68145,Open Long,0.0,0x48d385f1e5f269c786d904211a3b6901b6000561d91e5b3c494f671c0153209a,84799682087.0,False,0.001441,1070000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00015,11.87,BUY,2025-04-08 02:17:00,2.68164,Open Long,0.0,0x432f284da07fd4d2ad7504211a3b6c0203c400f2deb94f20455a833cc3ceef9a,84799682087.0,False,0.001138,737000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00152,120.24,BUY,2025-04-08 02:17:00,2.68179,Open Long,0.0,0x282f735ab9e7141fcce804211a3bd301bc00cb14a2e7e4a1e56ac47561313db1,84799682087.0,False,0.011542,35900000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.00025,19.78,BUY,2025-04-08 02:17:00,2.68331,Open Long,0.0,0x8b0acb3d921c69e029bd04211a3be902028f00a3d9969d9320d9bc7bc6f59590,84799682087.0,False,0.001897,26300000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,79103.0,0.033,2610.4,BUY,2025-04-08 02:17:00,2.68356,Open Long,0.0,0xbf2037657748fc262c2b04211a3bf501d800d1949e81d75c2144f7eb3e9be4e2,84799682087.0,False,0.250597,337000000000000.0,,2025-04-08,0.0,0,Low Risk,24.0,Extreme Fear
